Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY TO,Big Delux EGY TO,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,Grilled Chicken Meal EGY QC,,,,,,,,,,,,,
Chicken Spicy Meal EGY QC,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Fillet Meal HD EGY QC,Chicken Spicy Meal HD EGY QC,Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,
5Pc Tender Meal HD EGY QC,Delivery Charges,Famous Cheese Star HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
American Cheese HRD EGY TO,Chicken Fillet HRD EGY TO,Crispy Culrs (Medium) EGY TO,Delivery Charges,Lettuce HRD EGY TO,Medium Skin Fries  EGY TO,,,,,,,,,
Chicken Fillet HRD EGY TO,Chicken Fillet Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Star 6 Pcs EGY TO,Delivery Charges,Mushroom Super Star Meal HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,,
Cheese Burger EGY TO,Kids Burger WToy EGY QC,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Big Solo Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,Vodafone Famous Cheese &Cokie EGY QC,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Chicken Wrap (W/Ranch Sauce)Sand. EGY,Chicken Wrap Org Meal EGY QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Chicken Fillet Meal EGY QC,Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,
Al Ostora Meal EGY QC,Cheddar Cheese 4 OZ EGY,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Choc ChipCookie  EGY TO,Delivery Charges,Mushroom Angus Meal HD EGY QC,,,,,,,,,,,
3PC Tender EGY TO,5Pc Tender Meal HD EGY QC,Barbeque Cupp EGY TO,Big Cookie EGY TO,Delivery Charges,Super Star Chicken(N) HD EGY QC,,,,,,,,,
Delivery Charges,Famous Cheese Star HD EGY QC,,,,,,,,,,,,,
5Pc Tender WDrink HD EGY QC,Delivery Charges,Famous Cheese Star HD EGY QC,,,,,,,,,,,,
Delivery Charges,Famous Cheese Star HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,,,,
Crispy Culrs (Large) EGY TO,Delivery Charges,El Kabeer Meal EGY QC,Mushroom Big Solo QC,Mushroom Double Treat QC,,,,,,,,,,
Al Ostora Meal EGY QC,Crispy Culrs (Large) EGY TO,Delivery Charges,,,,,,,,,,,,
Delivery Charges,El Kabeer Meal EGY QC,,,,,,,,,,,,,
Angus Stars Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Chicken Fillet HRD EGY TO,Delivery Charges,Large Skin Fries  EGY TO,,,,,,,,,,,,
Delivery Charges,Mushroom Super Star Meal HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,,,,
Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,,
3PC Tender (S) EGY TO,Angus Original Meal HD EGY QC,Delivery Charges,Honey Mustard Cup HRD EGY TO,,,,,,,,,,,
Big Solo Meal EGY QC,Cheddar Cheese 4 OZ EGY TO,Delivery Charges,,,,,,,,,,,,
Chicken Star 9 Pcs EGY TO,Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Delivery Charges,Famous Star Meal HD EGY QC,,,,,,,,,,,
Delivery Charges,Family Crispy Curls EGY TO,Mush Super Star Sandwich  EGY TO,,,,,,,,,,,,
Kids Cheeseburger&Toy EGY QC,Super Star Chicken(N) EGY QC,,,,,,,,,,,,,
4oz Mushroom Sauce Cup  EGY TO,Chicken Fillet HRD EGY TO,Chicken Star 9 Pcs EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Extra Mayonnaise EGY TO,Mushroom Big Solo QC,Santafee  Sauce  Cup EGY TO,,,,,,,
Delivery Charges,Monster Angus Meal HD EGY QC,,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Chicken Fillet Meal EGY QC,,,,,,,,,,,,,,
Vodafone Famous Cheese &Cokie EGY QC,,,,,,,,,,,,,,
Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,,
Large Skin Fries  EGY TO,,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY TO,Super Star Chicken(N) EGY QC,Super Star Chicken(S) EGY QC,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Santfee Sandwich EGY TO,Chicken Spicy Meal EGY QC,Mirinda Orange Can EGY TO,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Cordon Blue Meal EGY QC,Double Burger Sand  EGY TO,Large Skin Fries  EGY TO,,,,,,,,,,,
Loaded Fries EGY TO,,,,,,,,,,,,,,
Jalapeno Angus EGY QC,,,,,,,,,,,,,,
Jalapeno Chicken Meal EGY QC,,,,,,,,,,,,,,
Small Aquafina EGY TO,,,,,,,,,,,,,,
Famous Cheese Star EGY QC,Super Star Sandwich EGY TO,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Chicken Fillet HRD EGY,Super Star Meal EGY QC,,,,,,,,,,,,,
Super Star Chicken(N) EGY QC,Super Star Chicken(S) EGY QC,,,,,,,,,,,,,
Cordon Blue Sandwich  EGY,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY TO,Cheddar Cheese 4 OZ EGY TO,Monster Angus Meal EGY QC,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Chicken Star 6 Pcs EGY TO,Crispy Culrs (Large) EGY TO,,,,,,,,,,,,,
Big Delux EGY,Chicken Wrap (W/Ranch Sauce)Sand. EGY,Well Done,,,,,,,,,,,,
Angus Orginal Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Chicken Fillet Meal EGY QC,,,,,,,,,,,,,
Delivery Charges,Monster Angus Meal HD EGY QC,,,,,,,,,,,,,
Cordon Blue Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,,
5Pc Tender Meal HD EGY QC,Cheddar Cheese 4 OZ EGY TO,Delivery Charges,,,,,,,,,,,,
American Cheese HRD EGY TO,Chicken Wrap Spicy sand EGY TO,Delivery Charges,Famous Cheese Star HD EGY QC,,,,,,,,,,,
Add Spicy Powder HRD TO,Cheddar Cheese 4 OZ EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Loaded Fries EGY TO,,,,,,,,,,
Chicken Wrap Spicy sand EGY TO,Delivery Charges,Famous Star Sandwich  EGY TO,Loaded Fries EGY TO,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Mushroom Super Star Meal HD EGY QC,,,,,,,,,,,,
Chicken Wrap Spicy sand EGY,,,,,,,,,,,,,,
4oz Mushroom Sauce Cup  EGY TO,Cheddar Cheese 4 OZ EGY TO,Chicken Fillet Meal HD EGY QC,Delivery Charges,Jalapeno Angus HD EGY QC,Mushroom Big Solo QC,Ranch Dressing Cup HRD EGY TO,Tiger Chili Cup EGY TO,,,,,,,
Delivery Charges,FREE DELIVERY,Famous Cheese Star HD EGY QC,Mustard Cup EGY TO,,,,,,,,,,,
Delivery Charges,Monster Angus Meal HD EGY QC,,,,,,,,,,,,,
5Pc Tender WDrink HD EGY QC,Barbeque Cupp EGY TO,Delivery Charges,Jalapeno Angus HD EGY QC,Mushroom Big Solo QC,Mustard Cup EGY TO,Ranch Dressing Cup HRD EGY TO,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Mushroom Angus Meal HD EGY QC,,,,,,,,,,,,
Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Roastbeef Cheddar HD EGY QC,,,,,,,,,,,,,
5Pc Tender & Bun EGY QC,Chicken Santfee Sandwich EGY TO,Delivery Charges,Family Crispy Curls EGY TO,Lettuce HRD EGY TO,Mush Super Star Sandwich  EGY TO,Tomato HRD EGY TO,,,,,,,,
Angus Thick Burger Sand  EGY TO,Cheddar Cheese 4 OZ EGY TO,Crispy Curlys (Regular) EGY TO,Delivery Charges,,,,,,,,,,,
Barbeque Cupp EGY TO,Delivery Charges,Santafee  Sauce  Cup EGY TO,Super Star Meal HD EGY QC,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich - Meal QC,Mush&Swiss Sand  EGY TO,,,,,,,,,,,,,
Chicken Wrap Spicy sand EGY TO,Delivery Charges,El Kabeer Meal EGY QC,Loaded Fries EGY TO,O/Super Star Chicken Sandwich KSA EGY TO,,,,,,,,,,
Chicken Spicy Meal HD EGY QC,Delivery Charges,Mayonnaise Pack EGY TO,Ranch Dressing Cup HRD EGY TO,Santafee  Sauce  Cup EGY TO,Tiger Chili Cup EGY TO,,,,,,,,,
Chicken Fillet Meal HD EGY QC,Chicken Mushroom & Swiss Sandwich - Meal HD QC,Delivery Charges,,,,,,,,,,,,
15 Pc Tender (Bun) EGY TO,1PC Tender EGY TO,Chicken Bites EGY TO,Cordon Blue Meal HD EGY QC,Delivery Charges,Honey Mustard Cup HRD EGY TO,Mushroom Angus Meal HD EGY QC,Mustard Cup EGY TO,Ranch Dressing Cup HRD EGY TO,,,,,,
5Pc Tender WDrink EGY QC,Cheddar Cheese 4 OZ EGY TO,Monster Angus Meal EGY QC,,,,,,,,,,,,
Mushroom Angus Meal EGY QC,,,,,,,,,,,,,,
Big Delux EGY TO,C 50 (10%),Super Star Meal EGY QC,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Jalapeno Grilled Chicken Sandwich EGY,Roast Beef & Cheeder  EGY,Roastbeef Cheddar EGY QC,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,Vodafone Famous Cheese &Cokie EGY QC,,,,,,,,,,,,,
Add Spicy Powder HRD TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,
Big Delux EGY TO,Chicken Bites EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Kids Star 4Pc WToy HD EGY QC,,,,,,,,,,
Delivery Charges,Mushroom Big Solo QC,,,,,,,,,,,,,
Delivery Charges,El Kabeer Meal EGY QC,,,,,,,,,,,,,
Chicken Fillet Meal HD EGY QC,Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,
3PC Tender (S) EGY TO,4oz Jalapeno Cup  EGY TO,Cheddar Cheese 4 OZ EGY TO,Cordon Blue Sandwich  EGY TO,Crispy Culrs (Medium) EGY TO,Delivery Charges,Ranch Dressing Cup HRD EGY TO,Santafee  Sauce  Cup EGY TO,,,,,,,
Cheddar Cheese 4 OZ EGY TO,El Kabeer Meal EGY QC,Roast Beef & Cheeder  EGY TO,Small Aquafina EGY TO,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Big Solo Meal EGY QC,,,,,,,,,,,,,,
Choc ChipCookie  EGY,,,,,,,,,,,,,,
Mushroom Angus Meal EGY QC,,,,,,,,,,,,,,
Delivery Charges,El Saytara Meal EGY QC,,,,,,,,,,,,,
Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,,,,
Mushroom Angus Meal EGY QC,,,,,,,,,,,,,,
Big Delux EGY,,,,,,,,,,,,,,
Angus Promo Feast EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Super Star Meal EGY QC,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
Kids Burger WToy EGY QC,Mush&Swiss Sand  EGY,Mushroom&Swiss Meal EGY QC,Super Star Meal EGY QC,Super Star Sandwich EGY,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Grilled Chicken Fillet EGY TO,,,,,,,,,,,
4oz Jalapeno Cup  EGY TO,Angus Promo Feast EGY QC,Chicken Salad  EGY TO,Delivery Charges,Loaded Fries EGY TO,Santafee  Sauce  Cup EGY TO,,,,,,,,,
Angus Stars Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Crispy Culrs (Large) EGY TO,Delivery Charges,El Kabeer Meal EGY QC,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Vodafone Double Cheesebits HD EGY QC,,,,,,,,,,,,,
5Pc Tender Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Mushroom Angus Meal EGY QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Cordon Blue Meal EGY QC,,,,,,,,,,,,,
Chicken Santfee Sandwich EGY TO,Delivery Charges,Jalapeno Angus HD EGY QC,,,,,,,,,,,,
Chicken Wrap Org Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,,
3PC Tender EGY TO,5Pc Tender & Bun EGY QC,Chicken Santfee Sandwich EGY TO,Delivery Charges,Honey Mustard Cup HRD EGY TO,Mushroom Angus Meal HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,
Medium Skin Fries  EGY,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Mushroom Angus Meal EGY QC,,,,,,,,,,,,,
Medium Skin Fries  EGY TO,Mush&Swiss Sand  EGY TO,Vodafone RED 20%,,,,,,,,,,,,
Medium Skin Fries  EGY TO,Mushrom Angus Sandwich  EGY TO,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,
Choc ChipCookie  EGY TO,,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY TO,Cheddar Cheese 4 OZ EGY TO,Famous Cheese Star EGY QC,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Crispy Culrs (Medium) EGY,El Kabeer Meal EGY QC,,,,,,,,,,,,
Mushroom Angus Meal EGY QC,,,,,,,,,,,,,,
Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,,
Double Burger Sand  EGY TO,Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,
Vodafone Famous Cheese &Cokie EGY QC,,,,,,,,,,,,,,
Big Delux EGY TO,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Sandwich  EGY TO,Crispy Culrs (Large) EGY TO,Jalapeno Chicken Sandwich EGY TO,Roast Beef & Cheeder  EGY TO,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
15pc Tender Meal WBun EGY QC,Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Mushroom Super Star Meal HD EGY QC,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Mushroom Angus Meal HD EGY QC,Mushroom Supper Star Chicken Sandwich EGY TO,,,,,,,,,,,
Delivery Charges,El Kabeer Meal EGY QC,,,,,,,,,,,,,
3PC Tender EGY TO,Chicken Star 6Pc Meal HD EGY QC,Delivery Charges,Honey Mustard Cup HRD EGY TO,,,,,,,,,,,
Angus Clasic Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,,
Chicken Star 9 Pcs EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,,,,,,,,,,,,
Add Spicy Powder HRD TO,Chicken Bites EGY TO,Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,,
Mushroom Angus Meal EGY QC,,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Medium Pepsi  EGY,,,,,,,,,,,,,,
Vodafone Famous Cheese &Cokie EGY QC,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Medium Pepsi  EGY,,,,,,,,,,,,,,
Double Chicken Mushroom & Swiss Sandwich - Meal QC,Mushrom Angus Sandwich  EGY,S/Super Star Chicken Sandwich KSA EGY,,,,,,,,,,,,
5Pc Tender WDrink EGY QC,,,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Chicken Santfee Sandwich EGY TO,Grilled Chicken Fillet EGY TO,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Ketchup Packet HRD EGY,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Delivery Charges,El Kabeer Meal EGY QC,Super Star Sandwich EGY TO,,,,,,,,,,,,
Delivery Charges,El Kabeer Meal EGY QC,Jalapeno Angus Sandwich EGY TO,,,,,,,,,,,,
Delivery Charges,Super Star Chicken(N) HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Kids Chicken Star HD EGY QC,,,,,,,,,,,,
Delivery Charges,Jalapeno Grill Chicken HD EGY QC,Mushroom Super Star Meal HD EGY QC,,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
1PC Tender EGY TO,Barbeque Cupp EGY TO,Chicken Star 9 Pcs EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
5Pc Tender Meal HD EGY QC,Chicken Fillet HRD EGY TO,Chicken Spicy Meal HD EGY QC,Chicken Wrap Org Meal HD EGY QC,Delivery Charges,Jalapeno Grill Chicken HD EGY QC,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Barbeque Cupp EGY TO,Ranch Dressing Cup HRD EGY TO,,,,,,,,,,,,,
Angus Stars Meal EGY QC,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Famous Cheese Star EGY QC,Kids Burger WToy EGY QC,,,,,,,,,,,,,
5Pc Tender Meal EGY QC,,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Star 6Pc Meal EGY QC,Cordon Blue Meal EGY QC,,,,,,,,,,,,
Vodafone Famous Cheese &Cokie EGY QC,Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,
Vodafone Famous Cheese &Cokie EGY QC,,,,,,,,,,,,,,
Delivery Charges,Loaded Fries EGY TO,,,,,,,,,,,,,
7Up  Can HRD EGY TO,Cheddar Cheese 4 OZ EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Mush&Swiss Sand  EGY TO,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Chicken Salad  EGY,,,,,,,,,,,,,,
Monster Angus Meal EGY QC,,,,,,,,,,,,,,
Mushroom&Swiss Meal EGY QC,Roastbeef Cheddar EGY QC,,,,,,,,,,,,,
4oz Jalapeno Cup  EGY,Angus Stars Meal EGY QC,Cheddar Cheese 4 OZ EGY,,,,,,,,,,,,
Angus Classic Meal EGY QC,,,,,,,,,,,,,,
Famous Cheese Star EGY QC,Mushroom Super Star Meal EGY QC,,,,,,,,,,,,,
Angus Stars Meal EGY QC,Kids Cheeseburger EGY QC,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Super Star Meal EGY QC,Super Star Sandwich EGY,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Barbeque Cupp EGY TO,Chicken Fillet HRD EGY TO,Chicken Spicy Meal HD EGY QC,Chicken Wrap Spicy sand EGY TO,Delivery Charges,Ketchup Packet HRD EGY TO,Mayonnaise Pack EGY TO,Super Star Meal HD EGY QC,,,,,,,
Delivery Charges,El Saytara Meal EGY QC,Mustard Cup EGY TO,Tiger Chili Cup EGY TO,,,,,,,,,,,
5Pc Tender Meal HD EGY QC,Cheddar Cheese 4 OZ EGY TO,Delivery Charges,FREE DELIVERY,,,,,,,,,,,
Al Ostora Meal EGY QC,Cheddar Cheese 4 OZ EGY TO,Delivery Charges,,,,,,,,,,,,
Famous Cheese Star EGY QC,,,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich - Meal QC,,,,,,,,,,,,,,
Angus Classic Meal EGY QC,,,,,,,,,,,,,,
Chicken Fillet HRD EGY TO,Delivery Charges,Mush&Swiss Sand  EGY TO,Regular Skin Fries  EGY TO,,,,,,,,,,,
3PC Tender (S) EGY TO,Cordon Blue Meal HD EGY QC,Delivery Charges,Tiger Chili Cup EGY TO,,,,,,,,,,,
Delivery Charges,Mushroom Super Star Meal HD EGY QC,,,,,,,,,,,,,
Angus Stars Meal EGY QC,Cordon Blue Meal HD EGY QC,Delivery Charges,,,,,,,,,,,,
4oz Mushroom Sauce Cup  EGY TO,American Cheese HRD EGY TO,Cheddar Cheese 4 OZ EGY TO,Chicken Fillet HRD EGY TO,Chicken Fillet Meal HD EGY QC,Delivery Charges,Grilled Chicken Meal HD EGY QC,,,,,,,,
Chicken Salad  EGY TO,Delivery Charges,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Family Crispy Curls EGY TO,Mushroom Double Treat QC,Mustard Cup EGY TO,,,,,,,,,,
Delivery Charges,Mushroom Angus Meal HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Mushroom Angus Meal HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,,,,
Al Ostora Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Chicken Mushroom & Swiss Sandwich - Meal HD QC,Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,,,
Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Vodafone Mushroom&Cookie HD EGY QC,,,,,,,,,,,,,
Delivery Charges,Loaded Fries EGY TO,Mush&Swiss Sand  EGY TO,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Cordon Blue Meal EGY QC,,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Grilled Chicken Fillet EGY TO,,,,,,,,,,,,,,
Angus Stars Meal EGY QC,,,,,,,,,,,,,,
Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,,,
3PC Tender EGY TO,Cordon Blue Sandwich  EGY TO,Crispy Culrs (Medium) EGY TO,Delivery Charges,Ranch Dressing Cup HRD EGY TO,,,,,,,,,,
Delivery Charges,El Kabeer Meal EGY QC,Mush Super Star Sandwich  EGY TO,,,,,,,,,,,,
Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,,
Chicken Fillet Meal EGY QC,,,,,,,,,,,,,,
Mushroom&Swiss Meal EGY QC,,,,,,,,,,,,,,
Family Crispy Curls EGY,Mushroom Double Treat QC,O/Super Star Chicken Sandwich KSA EGY,,,,,,,,,,,,
4oz Jalapeno Cup  EGY TO,Cheddar Cheese 4 OZ EGY TO,El Kabeer Meal EGY QC,,,,,,,,,,,,
Ketchup Packet HRD EGY TO,,,,,,,,,,,,,,
Chicken Santfee Sandwich EGY TO,Cordon Blue Meal EGY QC,Roast Beef & Cheeder  EGY TO,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Mayonnaise Pack EGY,Santafee  Sauce  Cup EGY,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
El Kabeer Meal EGY QC,,,,,,,,,,,,,,
4oz Mushroom Sauce Cup  EGY,,,,,,,,,,,,,,
Vodafone Double Cheesebits EGY QC,,,,,,,,,,,,,,
Super Star Meal EGY QC,,,,,,,,,,,,,,
Big Delux EGY TO,Chicken Fillet Meal HD EGY QC,Choc ChipCookie  EGY TO,Delivery Charges,Lettuce HRD EGY TO,Onion HRD EGY TO,Pickles HRD EGY TO,Super Star Meal HD EGY QC,Tomato HRD EGY TO,,,,,,
Cheddar Cheese 4 OZ EGY TO,Chicken Wrap (W/Ranch Sauce)Sand. EGY TO,Crispy Culrs (Large) EGY TO,Delivery Charges,Super Star Meal HD EGY QC,,,,,,,,,,
Crispy Culrs (Large) EGY TO,Delivery Charges,El Kabeer Meal EGY QC,Pepsi 1 Liter HRD EGY TO,,,,,,,,,,,
Vodafone Mushroom&Cookie EGY QC,,,,,,,,,,,,,,
Big Delux EGY TO,Cheddar Cheese 4 OZ EGY TO,Delivery Charges,Loaded Fries EGY TO,Mirinda Orange Can EGY TO,Super Star Chicken(N) HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,
4oz Jalapeno Cup  EGY TO,Al Ostora Meal EGY QC,Angus Stars Meal EGY QC,,,,,,,,,,,,
Mushroom Double Treat QC,,,,,,,,,,,,,,
Chicken Spicy Meal HD EGY QC,Delivery Charges,Monster Angus Meal HD EGY QC,,,,,,,,,,,,
Champs Meal EGY QC,Delivery Charges,,,,,,,,,,,,,
Delivery Charges,Mushroom Double Treat QC,,,,,,,,,,,,,
Cheddar Cheese 4 OZ EGY,Cordon Blue Meal EGY QC,Ranch Dressing Cup HRD EGY,Super Star Meal EGY QC,,,,,,,,,,,
Mush Super Star Sandwich  EGY,,,,,,,,,,,,,,
Large Skin Fries  EGY,,,,,,,,,,,,,,
Jalapeno Chicken Meal EGY QC,Jalapeno Grilled Chicken Sandwich EGY TO,,,,,,,,,,,,,
Al Ostora Meal EGY QC,,,,,,,,,,,,,,
Chicken Star 9 Pcs EGY TO,Delivery Charges,Medium Skin Fries  EGY TO,Mushroom&Swiss Meal HD EGY QC,Super Star Chicken(N) HD EGY QC,Super Star Meal HD EGY QC,,,,,,,,,
5Pc Tender Meal HD EGY QC,Crispy Culrs (Large) EGY TO,Delivery Charges,Mushroom&Swiss Meal HD EGY QC,,,,,,,,,,,
